measure,location,sex,year,val,upper,lower
incidence_per_1000_uninfected,BEN,SEX_MLE,2023,0.1,0.12,0.1
incidence_per_1000_uninfected,ETH,SEX_FMLE,2011,0.37,0.72,0.22
incidence_per_1000_uninfected,RWA,SEX_FMLE,2024,0.23,0.35,0.15
incidence_per_1000_uninfected,MRT,SEX_BTSX,2004,0.38,0.47,0.31
incidence_per_1000_uninfected,RWA,SEX_BTSX,2021,0.25,0.44,0.17
incidence_per_1000_uninfected,BWA,SEX_MLE,2019,2.6,2.9,2.2
incidence_per_1000_uninfected,TZA,SEX_FMLE,1993,6.2,7.0,5.5
incidence_per_1000_uninfected,SYC,SEX_FMLE,2017,,,
incidence_per_1000_uninfected,MLI,SEX_BTSX,2016,0.36,0.49,0.28
incidence_per_1000_uninfected,MUS,SEX_MLE,1996,,,
incidence_per_1000_uninfected,MWI,SEX_MLE,1995,12.0,13.5,11.1
incidence_per_1000_uninfected,CAF,SEX_BTSX,2006,2.8,3.4,2.2
incidence_per_1000_uninfected,NER,SEX_MLE,1999,0.51,0.59,0.44
incidence_per_1000_uninfected,ETH,SEX_BTSX,1993,3.1,6.2,1.8
incidence_per_1000_uninfected,COD,SEX_FMLE,1992,2.1,2.8,1.5
incidence_per_1000_uninfected,LBR,SEX_MLE,2022,,,
incidence_per_1000_uninfected,TZA,SEX_BTSX,1995,4.8,5.5,4.3
incidence_per_1000_uninfected,AGO,SEX_MLE,2010,0.84,0.98,0.72
incidence_per_1000_uninfected,GNQ,SEX_MLE,2019,,,
incidence_per_1000_uninfected,COD,SEX_MLE,2004,0.77,0.97,0.63
incidence_per_1000_uninfected,CPV,SEX_FMLE,2001,0.44,0.52,0.38
incidence_per_1000_uninfected,ZMB,SEX_BTSX,2017,4.7,5.4,4.3
incidence_per_1000_uninfected,GIN,SEX_MLE,2006,1.0,1.2,0.85
incidence_per_1000_uninfected,ETH,SEX_FMLE,2019,0.17,0.34,0.1
incidence_per_1000_uninfected,CMR,SEX_MLE,2006,2.5,3.0,2.2
incidence_per_1000_uninfected,GIN,SEX_FMLE,2012,0.93,1.1,0.74
incidence_per_1000_uninfected,RWA,SEX_MLE,1997,3.0,3.5,2.7
incidence_per_1000_uninfected,GNB,SEX_BTSX,1991,0.62,0.91,0.4
incidence_per_1000_uninfected,GNB,SEX_BTSX,1992,0.85,1.2,0.56
incidence_per_1000_uninfected,GAB,SEX_BTSX,1994,3.9,6.2,2.5
incidence_per_1000_uninfected,MWI,SEX_BTSX,1994,14.1,15.2,13.3
incidence_per_1000_uninfected,ZMB,SEX_FMLE,1999,9.9,11.0,9.0
incidence_per_1000_uninfected,MRT,SEX_BTSX,2008,0.17,0.24,0.12
incidence_per_1000_uninfected,SYC,SEX_FMLE,2021,,,
incidence_per_1000_uninfected,BEN,SEX_BTSX,2021,0.13,0.19,0.1
incidence_per_1000_uninfected,GHA,SEX_MLE,1997,1.6,1.9,1.3
incidence_per_1000_uninfected,NAM,SEX_BTSX,2000,12.0,13.5,11.0
incidence_per_1000_uninfected,STP,SEX_MLE,1990,,,
incidence_per_1000_uninfected,MDG,SEX_MLE,2014,0.22,0.29,0.16
incidence_per_1000_uninfected,COD,SEX_MLE,2013,0.37,0.49,0.28
incidence_per_1000_uninfected,CIV,SEX_BTSX,2022,0.31,0.53,0.18
incidence_per_1000_uninfected,BWA,SEX_BTSX,2007,8.9,10.3,7.7
incidence_per_1000_uninfected,AGO,SEX_MLE,2015,0.65,0.78,0.55
incidence_per_1000_uninfected,SWZ,SEX_FMLE,2006,21.1,23.2,19.2
incidence_per_1000_uninfected,ZWE,SEX_BTSX,1998,16.3,18.0,14.9
incidence_per_1000_uninfected,LBR,SEX_MLE,1993,,,
incidence_per_1000_uninfected,SLE,SEX_BTSX,2002,1.3,1.5,1.1
incidence_per_1000_uninfected,BWA,SEX_FMLE,2001,19.0,21.2,17.0
incidence_per_1000_uninfected,GIN,SEX_BTSX,2016,0.75,0.94,0.6
incidence_per_1000_uninfected,MOZ,SEX_BTSX,2009,7.6,8.5,6.9
incidence_per_1000_uninfected,CAF,SEX_FMLE,2018,1.3,2.0,0.79
incidence_per_1000_uninfected,AGO,SEX_FMLE,1995,1.4,1.9,1.1
incidence_per_1000_uninfected,CMR,SEX_BTSX,2002,3.8,4.3,3.5
incidence_per_1000_uninfected,BWA,SEX_MLE,2003,12.0,14.2,10.7
incidence_per_1000_uninfected,SSD,SEX_BTSX,1994,2.1,3.0,1.2
incidence_per_1000_uninfected,DZA,SEX_BTSX,2000,0.1,0.1,0.1
incidence_per_1000_uninfected,SSD,SEX_MLE,2010,1.0,1.4,0.77
incidence_per_1000_uninfected,MLI,SEX_MLE,1996,1.1,1.5,0.91
incidence_per_1000_uninfected,MWI,SEX_FMLE,2020,1.3,1.6,1.1
incidence_per_1000_uninfected,CPV,SEX_MLE,2019,0.47,0.64,0.34
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2002,22.0,23.8,20.5
incidence_per_1000_uninfected,SWZ,SEX_FMLE,2020,6.8,8.1,5.4
incidence_per_1000_uninfected,GHA,SEX_BTSX,2004,1.3,1.6,1.1
incidence_per_1000_uninfected,TGO,SEX_FMLE,2000,3.0,3.8,2.4
incidence_per_1000_uninfected,CAF,SEX_BTSX,2017,1.2,1.8,0.8
incidence_per_1000_uninfected,SLE,SEX_FMLE,1999,1.5,1.9,1.3
incidence_per_1000_uninfected,GHA,SEX_MLE,2002,1.2,1.5,1.0
incidence_per_1000_uninfected,CAF,SEX_FMLE,2022,0.93,1.7,0.48
incidence_per_1000_uninfected,BDI,SEX_MLE,2024,0.1,0.12,0.1
incidence_per_1000_uninfected,MRT,SEX_MLE,1997,0.62,0.77,0.5
incidence_per_1000_uninfected,SYC,SEX_FMLE,2019,,,
incidence_per_1000_uninfected,TCD,SEX_BTSX,1994,2.1,2.8,1.5
incidence_per_1000_uninfected,DZA,SEX_BTSX,2003,0.1,0.1,0.1
incidence_per_1000_uninfected,ZMB,SEX_BTSX,1990,12.3,13.9,11.0
incidence_per_1000_uninfected,NAM,SEX_BTSX,1991,6.1,7.0,5.4
incidence_per_1000_uninfected,NER,SEX_MLE,2022,0.1,0.1,0.1
incidence_per_1000_uninfected,TGO,SEX_FMLE,2004,1.9,2.4,1.5
incidence_per_1000_uninfected,BDI,SEX_BTSX,1996,2.2,2.9,1.8
incidence_per_1000_uninfected,BWA,SEX_FMLE,2010,8.8,9.7,7.6
incidence_per_1000_uninfected,SSD,SEX_BTSX,1991,1.5,2.2,0.76
incidence_per_1000_uninfected,TGO,SEX_BTSX,2014,0.59,0.82,0.39
incidence_per_1000_uninfected,CMR,SEX_FMLE,2008,2.6,3.0,2.2
incidence_per_1000_uninfected,BFA,SEX_FMLE,2016,0.18,0.24,0.13
incidence_per_1000_uninfected,MRT,SEX_FMLE,2009,0.11,0.17,0.1
incidence_per_1000_uninfected,AGO,SEX_FMLE,1993,1.2,1.6,0.88
incidence_per_1000_uninfected,GHA,SEX_FMLE,1992,2.8,3.4,2.2
incidence_per_1000_uninfected,CIV,SEX_BTSX,1999,4.3,5.1,3.7
incidence_per_1000_uninfected,BEN,SEX_MLE,2008,0.44,0.56,0.36
incidence_per_1000_uninfected,ZWE,SEX_BTSX,2014,3.6,4.5,3.1
incidence_per_1000_uninfected,NAM,SEX_FMLE,1999,14.6,16.5,13.3
incidence_per_1000_uninfected,TGO,SEX_MLE,2020,0.32,0.47,0.2
incidence_per_1000_uninfected,MRT,SEX_MLE,2001,0.61,0.72,0.52
incidence_per_1000_uninfected,ETH,SEX_FMLE,2013,0.28,0.55,0.17
incidence_per_1000_uninfected,TCD,SEX_BTSX,2017,0.37,0.49,0.26
incidence_per_1000_uninfected,CAF,SEX_BTSX,1994,6.8,9.2,5.3
incidence_per_1000_uninfected,GHA,SEX_FMLE,2008,1.2,1.5,1.0
incidence_per_1000_uninfected,STP,SEX_BTSX,2023,,,
incidence_per_1000_uninfected,AGO,SEX_FMLE,2009,1.5,1.8,1.3
incidence_per_1000_uninfected,BEN,SEX_MLE,2005,0.6,0.75,0.53
incidence_per_1000_uninfected,NAM,SEX_MLE,2020,1.3,1.7,0.98
incidence_per_1000_uninfected,DZA,SEX_BTSX,2010,0.1,0.1,0.1
incidence_per_1000_uninfected,SWZ,SEX_MLE,2012,12.5,14.3,11.2
incidence_per_1000_uninfected,SWZ,SEX_BTSX,1991,6.3,7.9,5.3
incidence_per_1000_uninfected,SSD,SEX_MLE,2020,0.49,0.66,0.35
incidence_per_1000_uninfected,CPV,SEX_MLE,2012,0.43,0.57,0.35
incidence_per_1000_uninfected,RWA,SEX_FMLE,1990,4.3,6.1,3.1
incidence_per_1000_uninfected,CIV,SEX_MLE,1999,3.7,4.5,3.2
incidence_per_1000_uninfected,GAB,SEX_MLE,2008,1.5,1.9,1.2
incidence_per_1000_uninfected,ZAF,SEX_BTSX,2018,4.4,5.0,4.0
incidence_per_1000_uninfected,MDG,SEX_MLE,2017,0.25,0.35,0.18
incidence_per_1000_uninfected,CPV,SEX_MLE,2001,0.52,0.64,0.44
incidence_per_1000_uninfected,SLE,SEX_FMLE,2012,0.94,1.1,0.76
incidence_per_1000_uninfected,MWI,SEX_MLE,2021,0.68,0.87,0.58
incidence_per_1000_uninfected,NER,SEX_MLE,2010,0.1,0.12,0.1
incidence_per_1000_uninfected,STP,SEX_BTSX,1997,,,
incidence_per_1000_uninfected,BDI,SEX_FMLE,1992,4.3,5.6,3.4
incidence_per_1000_uninfected,MOZ,SEX_FMLE,2019,5.8,6.8,5.0
incidence_per_1000_uninfected,COD,SEX_BTSX,2018,0.32,0.44,0.23
incidence_per_1000_uninfected,STP,SEX_MLE,2011,,,
incidence_per_1000_uninfected,SSD,SEX_MLE,1996,1.7,2.6,1.1
incidence_per_1000_uninfected,ETH,SEX_BTSX,1999,1.3,2.6,0.75
incidence_per_1000_uninfected,DZA,SEX_FMLE,2018,0.1,0.1,0.1
incidence_per_1000_uninfected,TGO,SEX_FMLE,2024,0.46,0.7,0.26
incidence_per_1000_uninfected,KEN,SEX_BTSX,2010,1.8,2.7,1.1
incidence_per_1000_uninfected,MOZ,SEX_MLE,2012,6.0,6.9,5.4
incidence_per_1000_uninfected,GHA,SEX_MLE,1992,1.9,2.4,1.5
incidence_per_1000_uninfected,STP,SEX_BTSX,2017,,,
incidence_per_1000_uninfected,NER,SEX_FMLE,2000,0.4,0.47,0.35
incidence_per_1000_uninfected,TCD,SEX_FMLE,1992,2.2,3.1,1.5
incidence_per_1000_uninfected,MLI,SEX_FMLE,2022,0.25,0.37,0.18
incidence_per_1000_uninfected,NGA,SEX_FMLE,1999,1.9,2.1,1.7
incidence_per_1000_uninfected,MDG,SEX_FMLE,2006,0.15,0.2,0.11
incidence_per_1000_uninfected,ZAF,SEX_BTSX,2008,9.2,10.3,8.3
incidence_per_1000_uninfected,CMR,SEX_BTSX,2017,0.87,1.2,0.69
incidence_per_1000_uninfected,ETH,SEX_MLE,1990,2.9,6.3,1.5
incidence_per_1000_uninfected,TGO,SEX_BTSX,1997,3.5,4.7,2.7
incidence_per_1000_uninfected,MUS,SEX_MLE,2021,,,
incidence_per_1000_uninfected,BDI,SEX_BTSX,2021,0.12,0.18,0.1
incidence_per_1000_uninfected,BDI,SEX_FMLE,2018,0.16,0.26,0.1
incidence_per_1000_uninfected,SWZ,SEX_MLE,2005,17.8,20.1,16.2
incidence_per_1000_uninfected,COD,SEX_BTSX,2023,0.22,0.37,0.13
incidence_per_1000_uninfected,MWI,SEX_BTSX,2019,1.2,1.5,1.0
incidence_per_1000_uninfected,BWA,SEX_FMLE,2007,10.2,11.8,8.7
incidence_per_1000_uninfected,MOZ,SEX_MLE,2013,5.8,6.7,5.2
incidence_per_1000_uninfected,GNQ,SEX_MLE,2013,,,
incidence_per_1000_uninfected,MLI,SEX_MLE,2023,0.17,0.26,0.12
incidence_per_1000_uninfected,GHA,SEX_MLE,1994,1.9,2.4,1.6
incidence_per_1000_uninfected,GHA,SEX_FMLE,2000,1.9,2.2,1.6
incidence_per_1000_uninfected,LBR,SEX_MLE,2024,,,
incidence_per_1000_uninfected,GMB,SEX_FMLE,2002,1.7,2.3,1.3
incidence_per_1000_uninfected,DZA,SEX_BTSX,2016,0.1,0.1,0.1
incidence_per_1000_uninfected,SLE,SEX_BTSX,2024,0.28,0.52,0.17
incidence_per_1000_uninfected,UGA,SEX_MLE,2002,4.3,4.9,3.9
incidence_per_1000_uninfected,GNB,SEX_FMLE,2010,2.1,2.5,1.7
incidence_per_1000_uninfected,NGA,SEX_FMLE,1997,2.0,2.3,1.8
incidence_per_1000_uninfected,MLI,SEX_MLE,2007,0.59,0.76,0.48
incidence_per_1000_uninfected,COM,SEX_FMLE,1991,0.1,0.1,0.01
incidence_per_1000_uninfected,TGO,SEX_FMLE,2005,1.8,2.2,1.4
incidence_per_1000_uninfected,MWI,SEX_FMLE,1991,14.6,15.6,13.6
incidence_per_1000_uninfected,SWZ,SEX_MLE,2014,11.4,13.3,10.2
incidence_per_1000_uninfected,LBR,SEX_MLE,2002,,,
incidence_per_1000_uninfected,MOZ,SEX_FMLE,2023,4.0,4.9,3.3
incidence_per_1000_uninfected,BFA,SEX_BTSX,2012,0.23,0.31,0.17
incidence_per_1000_uninfected,CPV,SEX_FMLE,2013,0.34,0.44,0.28
incidence_per_1000_uninfected,ZMB,SEX_FMLE,2007,6.3,7.2,5.6
incidence_per_1000_uninfected,STP,SEX_BTSX,2011,,,
incidence_per_1000_uninfected,ZWE,SEX_BTSX,1996,20.0,22.3,18.0
incidence_per_1000_uninfected,GNQ,SEX_BTSX,2017,,,
incidence_per_1000_uninfected,MRT,SEX_FMLE,2015,0.1,0.11,0.1
incidence_per_1000_uninfected,MWI,SEX_MLE,1998,10.0,11.2,9.2
incidence_per_1000_uninfected,UGA,SEX_MLE,1999,4.7,5.4,4.3
incidence_per_1000_uninfected,MOZ,SEX_BTSX,2005,8.4,9.5,7.8
incidence_per_1000_uninfected,GNQ,SEX_MLE,2001,,,
incidence_per_1000_uninfected,MWI,SEX_FMLE,2024,0.7,0.95,0.55
incidence_per_1000_uninfected,GAB,SEX_FMLE,2012,2.2,3.0,1.6
incidence_per_1000_uninfected,NAM,SEX_MLE,2007,6.0,7.0,5.3
incidence_per_1000_uninfected,CPV,SEX_FMLE,2015,0.36,0.46,0.3
incidence_per_1000_uninfected,RWA,SEX_MLE,2018,0.28,0.44,0.2
incidence_per_1000_uninfected,COD,SEX_BTSX,2000,1.1,1.4,0.92
incidence_per_1000_uninfected,ZWE,SEX_FMLE,2018,2.0,2.6,1.6
incidence_per_1000_uninfected,TGO,SEX_BTSX,1999,2.9,3.8,2.3
incidence_per_1000_uninfected,CPV,SEX_MLE,2018,0.5,0.67,0.38
incidence_per_1000_uninfected,CPV,SEX_BTSX,2007,0.36,0.44,0.3
incidence_per_1000_uninfected,GHA,SEX_MLE,2012,0.64,0.82,0.51
incidence_per_1000_uninfected,CPV,SEX_MLE,1998,0.52,0.65,0.43
incidence_per_1000_uninfected,NAM,SEX_BTSX,2021,1.9,2.5,1.4
incidence_per_1000_uninfected,ZMB,SEX_FMLE,1992,14.1,15.7,12.6
incidence_per_1000_uninfected,BEN,SEX_MLE,2006,0.55,0.69,0.47
incidence_per_1000_uninfected,CPV,SEX_MLE,2017,0.52,0.7,0.41
incidence_per_1000_uninfected,MUS,SEX_MLE,1990,,,
incidence_per_1000_uninfected,NGA,SEX_BTSX,2013,0.67,0.82,0.58
incidence_per_1000_uninfected,CIV,SEX_FMLE,1996,6.5,7.9,5.4
incidence_per_1000_uninfected,SLE,SEX_BTSX,2010,0.93,1.1,0.78
incidence_per_1000_uninfected,CAF,SEX_BTSX,2019,0.96,1.5,0.55
incidence_per_1000_uninfected,BEN,SEX_MLE,1994,1.1,1.5,0.92
incidence_per_1000_uninfected,SLE,SEX_FMLE,2020,0.71,1.0,0.51
incidence_per_1000_uninfected,SLE,SEX_MLE,1992,1.1,1.5,0.68
incidence_per_1000_uninfected,ERI,SEX_FMLE,1994,2.1,3.0,1.5
incidence_per_1000_uninfected,MLI,SEX_BTSX,2014,0.41,0.56,0.33
incidence_per_1000_uninfected,AGO,SEX_MLE,2017,0.61,0.73,0.51
incidence_per_1000_uninfected,SEN,SEX_MLE,2001,0.63,0.7,0.57
incidence_per_1000_uninfected,SYC,SEX_FMLE,2024,,,
incidence_per_1000_uninfected,TGO,SEX_FMLE,2002,2.3,2.9,1.9
incidence_per_1000_uninfected,ZMB,SEX_MLE,2002,6.8,7.6,6.3
incidence_per_1000_uninfected,BDI,SEX_FMLE,2009,0.5,0.67,0.35
incidence_per_1000_uninfected,MWI,SEX_MLE,2001,7.7,8.9,7.1
incidence_per_1000_uninfected,BDI,SEX_FMLE,2005,0.75,0.97,0.57
incidence_per_1000_uninfected,COG,SEX_BTSX,1998,2.9,3.3,2.5
incidence_per_1000_uninfected,CIV,SEX_FMLE,2004,2.7,3.3,2.4
incidence_per_1000_uninfected,CMR,SEX_FMLE,1993,3.7,4.3,2.9
incidence_per_1000_uninfected,BEN,SEX_BTSX,2003,0.74,0.89,0.64
incidence_per_1000_uninfected,BFA,SEX_MLE,2008,0.35,0.46,0.27
incidence_per_1000_uninfected,GMB,SEX_BTSX,2001,1.6,2.2,1.2
incidence_per_1000_uninfected,UGA,SEX_BTSX,2010,3.4,3.9,3.1
incidence_per_1000_uninfected,SYC,SEX_FMLE,1993,,,
incidence_per_1000_uninfected,SLE,SEX_FMLE,2005,1.2,1.4,1.0
incidence_per_1000_uninfected,NER,SEX_FMLE,2020,0.1,0.1,0.1
incidence_per_1000_uninfected,GNQ,SEX_BTSX,2004,,,
incidence_per_1000_uninfected,TZA,SEX_FMLE,2014,2.5,2.9,2.2
incidence_per_1000_uninfected,ZWE,SEX_MLE,2004,9.5,10.9,8.6
incidence_per_1000_uninfected,TGO,SEX_FMLE,1999,3.3,4.3,2.7
incidence_per_1000_uninfected,GAB,SEX_MLE,1995,2.9,4.4,1.9
incidence_per_1000_uninfected,MRT,SEX_BTSX,2011,0.1,0.14,0.1
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2008,11.0,12.2,9.9
incidence_per_1000_uninfected,GNB,SEX_BTSX,2014,1.1,1.4,0.75
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2013,7.8,8.9,7.0
incidence_per_1000_uninfected,GNB,SEX_BTSX,2018,0.82,1.1,0.58
incidence_per_1000_uninfected,AGO,SEX_MLE,1994,0.75,1.0,0.53
incidence_per_1000_uninfected,MOZ,SEX_FMLE,2022,4.5,5.4,3.6
incidence_per_1000_uninfected,CMR,SEX_MLE,2001,3.7,4.3,3.2
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2015,11.5,13.0,10.2
incidence_per_1000_uninfected,KEN,SEX_BTSX,2000,4.7,7.3,3.0
incidence_per_1000_uninfected,CMR,SEX_MLE,2005,2.7,3.2,2.4
incidence_per_1000_uninfected,DZA,SEX_MLE,1991,0.01,0.01,0.01
incidence_per_1000_uninfected,NAM,SEX_FMLE,2024,2.0,2.7,1.6
incidence_per_1000_uninfected,NGA,SEX_FMLE,1998,2.0,2.2,1.7
incidence_per_1000_uninfected,MOZ,SEX_MLE,2011,6.4,7.4,5.9
incidence_per_1000_uninfected,NER,SEX_FMLE,1998,0.53,0.63,0.46
incidence_per_1000_uninfected,TZA,SEX_MLE,1995,4.1,4.9,3.6
incidence_per_1000_uninfected,LSO,SEX_MLE,2003,15.2,17.7,13.3
incidence_per_1000_uninfected,TZA,SEX_FMLE,2008,2.3,2.7,2.1
incidence_per_1000_uninfected,COD,SEX_MLE,2002,0.88,1.1,0.73
incidence_per_1000_uninfected,SWZ,SEX_FMLE,2009,19.5,21.7,17.3
incidence_per_1000_uninfected,BEN,SEX_FMLE,2015,0.28,0.38,0.2
incidence_per_1000_uninfected,SEN,SEX_FMLE,2007,0.22,0.25,0.2
incidence_per_1000_uninfected,GAB,SEX_MLE,2014,0.93,1.3,0.68
incidence_per_1000_uninfected,TGO,SEX_FMLE,2008,1.4,1.8,1.1
incidence_per_1000_uninfected,NER,SEX_BTSX,2000,0.43,0.51,0.37
incidence_per_1000_uninfected,GIN,SEX_BTSX,2006,1.1,1.3,0.96
incidence_per_1000_uninfected,LSO,SEX_FMLE,2001,19.0,21.7,16.6
incidence_per_1000_uninfected,RWA,SEX_BTSX,2013,0.83,1.1,0.66
incidence_per_1000_uninfected,RWA,SEX_FMLE,2022,0.29,0.48,0.18
incidence_per_1000_uninfected,STP,SEX_MLE,2002,,,
incidence_per_1000_uninfected,ZWE,SEX_BTSX,2010,6.8,7.9,6.2
incidence_per_1000_uninfected,SYC,SEX_FMLE,1999,,,
incidence_per_1000_uninfected,AGO,SEX_BTSX,2000,1.3,1.5,1.1
incidence_per_1000_uninfected,UGA,SEX_FMLE,1999,5.5,6.0,5.0
incidence_per_1000_uninfected,NAM,SEX_BTSX,1992,8.0,9.1,7.1
incidence_per_1000_uninfected,GIN,SEX_BTSX,1999,1.3,1.6,1.1
incidence_per_1000_uninfected,GAB,SEX_FMLE,2022,1.2,2.1,0.67
incidence_per_1000_uninfected,MLI,SEX_MLE,2016,0.32,0.44,0.24
incidence_per_1000_uninfected,SEN,SEX_FMLE,2014,0.1,0.12,0.1
incidence_per_1000_uninfected,SEN,SEX_MLE,2016,0.11,0.14,0.1
incidence_per_1000_uninfected,GNB,SEX_MLE,2015,0.79,1.0,0.57
incidence_per_1000_uninfected,MOZ,SEX_BTSX,2016,5.7,6.4,5.1
incidence_per_1000_uninfected,ETH,SEX_MLE,2011,0.24,0.53,0.13
incidence_per_1000_uninfected,COD,SEX_FMLE,1997,1.6,2.0,1.2
incidence_per_1000_uninfected,ZWE,SEX_MLE,2007,7.9,9.1,7.1
incidence_per_1000_uninfected,COG,SEX_BTSX,2024,1.7,2.8,0.79
incidence_per_1000_uninfected,GHA,SEX_FMLE,2014,0.98,1.2,0.81
incidence_per_1000_uninfected,KEN,SEX_FMLE,2009,2.3,3.7,1.5
incidence_per_1000_uninfected,ZWE,SEX_FMLE,2010,7.1,8.2,6.4
incidence_per_1000_uninfected,TGO,SEX_MLE,2000,2.3,3.0,1.8
incidence_per_1000_uninfected,MWI,SEX_BTSX,2020,1.0,1.3,0.88
incidence_per_1000_uninfected,MWI,SEX_MLE,2010,3.4,4.0,3.1
incidence_per_1000_uninfected,UGA,SEX_BTSX,2006,4.0,4.5,3.7
incidence_per_1000_uninfected,DZA,SEX_FMLE,2005,0.1,0.1,0.1
incidence_per_1000_uninfected,SEN,SEX_BTSX,2015,0.1,0.12,0.1
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2010,15.7,17.5,14.2
incidence_per_1000_uninfected,CAF,SEX_MLE,1990,4.9,7.2,3.7
incidence_per_1000_uninfected,UGA,SEX_BTSX,2003,4.5,5.0,4.2
incidence_per_1000_uninfected,GIN,SEX_FMLE,2004,1.3,1.5,1.1
incidence_per_1000_uninfected,BFA,SEX_BTSX,2008,0.36,0.46,0.27
incidence_per_1000_uninfected,MOZ,SEX_BTSX,1990,3.0,3.8,2.4
incidence_per_1000_uninfected,ETH,SEX_BTSX,2002,0.86,1.7,0.49
incidence_per_1000_uninfected,GNQ,SEX_MLE,2017,,,
incidence_per_1000_uninfected,NER,SEX_MLE,2018,0.1,0.1,0.1
incidence_per_1000_uninfected,NER,SEX_FMLE,1995,0.68,0.85,0.55
incidence_per_1000_uninfected,LSO,SEX_MLE,2017,4.7,6.1,3.8
incidence_per_1000_uninfected,ZWE,SEX_MLE,1992,28.7,34.7,24.8
incidence_per_1000_uninfected,COD,SEX_BTSX,1991,1.9,2.7,1.5
incidence_per_1000_uninfected,MRT,SEX_BTSX,2007,0.22,0.29,0.16
incidence_per_1000_uninfected,BDI,SEX_FMLE,1995,1.5,2.8,0.9
incidence_per_1000_uninfected,ZWE,SEX_FMLE,2007,8.9,10.0,8.0
incidence_per_1000_uninfected,NER,SEX_BTSX,1993,0.69,0.82,0.55
incidence_per_1000_uninfected,LSO,SEX_FMLE,1999,21.1,24.1,18.3
incidence_per_1000_uninfected,DZA,SEX_BTSX,2013,0.1,0.1,0.1
incidence_per_1000_uninfected,RWA,SEX_FMLE,2006,1.9,2.3,1.7
incidence_per_1000_uninfected,GIN,SEX_MLE,1998,1.2,1.5,0.96
incidence_per_1000_uninfected,BEN,SEX_MLE,2019,0.13,0.18,0.1
incidence_per_1000_uninfected,GNB,SEX_MLE,2007,2.1,2.5,1.7
incidence_per_1000_uninfected,NGA,SEX_MLE,2022,0.22,0.31,0.17
incidence_per_1000_uninfected,COM,SEX_MLE,2011,0.1,0.1,0.01
incidence_per_1000_uninfected,GAB,SEX_BTSX,2010,1.9,2.5,1.5
incidence_per_1000_uninfected,NGA,SEX_MLE,2023,0.21,0.28,0.16
incidence_per_1000_uninfected,ZAF,SEX_BTSX,2015,5.7,6.4,5.1
incidence_per_1000_uninfected,CMR,SEX_MLE,2019,0.6,0.81,0.49
incidence_per_1000_uninfected,CAF,SEX_FMLE,2006,3.1,3.9,2.5
incidence_per_1000_uninfected,SSD,SEX_FMLE,2022,0.75,1.1,0.52
incidence_per_1000_uninfected,NER,SEX_BTSX,2006,0.21,0.25,0.18
incidence_per_1000_uninfected,MUS,SEX_FMLE,2022,,,
incidence_per_1000_uninfected,MDG,SEX_MLE,1992,0.1,0.1,0.01
incidence_per_1000_uninfected,CAF,SEX_FMLE,2013,2.1,2.8,1.5
incidence_per_1000_uninfected,GIN,SEX_BTSX,1990,0.54,0.85,0.23
incidence_per_1000_uninfected,BDI,SEX_FMLE,2000,1.4,1.7,1.1
incidence_per_1000_uninfected,LBR,SEX_BTSX,2010,,,
incidence_per_1000_uninfected,AGO,SEX_MLE,2008,0.92,1.1,0.79
incidence_per_1000_uninfected,GMB,SEX_MLE,2000,1.6,2.1,1.2
incidence_per_1000_uninfected,ZMB,SEX_FMLE,2017,5.8,6.6,5.2
incidence_per_1000_uninfected,SYC,SEX_MLE,2012,,,
incidence_per_1000_uninfected,GAB,SEX_FMLE,2005,3.3,4.2,2.6
incidence_per_1000_uninfected,ETH,SEX_FMLE,2017,0.21,0.4,0.12
incidence_per_1000_uninfected,ZWE,SEX_BTSX,2006,9.0,10.0,8.2
incidence_per_1000_uninfected,STP,SEX_BTSX,1992,,,
incidence_per_1000_uninfected,CIV,SEX_FMLE,1995,7.2,8.7,6.0
incidence_per_1000_uninfected,COG,SEX_BTSX,1995,3.2,3.8,2.8
incidence_per_1000_uninfected,ERI,SEX_MLE,2013,0.1,0.17,0.1
incidence_per_1000_uninfected,GAB,SEX_BTSX,2006,2.4,3.1,2.0
incidence_per_1000_uninfected,ZAF,SEX_FMLE,2017,6.0,6.7,5.2
incidence_per_1000_uninfected,MWI,SEX_FMLE,2013,3.9,4.4,3.5
incidence_per_1000_uninfected,NER,SEX_FMLE,2023,0.1,0.1,0.1
incidence_per_1000_uninfected,SWZ,SEX_BTSX,2016,9.1,10.5,7.9
incidence_per_1000_uninfected,GMB,SEX_FMLE,2011,1.2,1.6,0.87
incidence_per_1000_uninfected,SYC,SEX_MLE,2017,,,
incidence_per_1000_uninfected,LBR,SEX_MLE,2013,,,
incidence_per_1000_uninfected,GIN,SEX_BTSX,2001,1.3,1.6,1.1
incidence_per_1000_uninfected,LBR,SEX_BTSX,2009,,,
incidence_per_1000_uninfected,SYC,SEX_FMLE,2012,,,
incidence_per_1000_uninfected,ZMB,SEX_FMLE,1994,12.9,14.4,11.5
incidence_per_1000_uninfected,NAM,SEX_MLE,2001,9.5,11.2,8.7
incidence_per_1000_uninfected,DZA,SEX_FMLE,2009,0.1,0.1,0.1
incidence_per_1000_uninfected,ZMB,SEX_MLE,2000,7.4,8.3,6.8
